id,year,popularity
SOMDTUH12AC4687D93,2008,11
SOHZWYA12AB018307C,2009,0
SOFHRVN12A8C13F587,2002,10
SONTOBA12AC4689054,2020,54
SONPVFL12A81C22ADA,2018,4
SOWXNPJ12AB0185A17,2016,2
SOEHQMQ12AB01806CC,2013,4
SOJYUSL12AB0182C3C,2005,0
SONQAVF12A6D4F5FE3,2005,1
SONBILX12AB0188421,2008,0
SORMJDF12A8C13C321,1973,3
SOLSWAC12AAF3B5258,1976,7
SOKIAJX12A6D4FA7F3,1977,9
SORWHKK12A8C13F549,2003,4
SOAYQTY12A6701D156,1965,5
SOXVGNX12A8C13D8A3,2001,39
SOUMRKX12AB017EAF9,2008,0
SOPMWKF12AC961828D,2008,1
SOLYISV12AC4687272,2010,2
SOYCOZK12AC9070EB7,2010,11
SOLBBCS12AC468D6D0,1960,6
SOERZVM12A8C13C5A4,1998,31
SODTGIO12AB0183F81,2007,1
SOBMQPO12AB0189FCB,2005,0
SOSHZVC12A58A79BC7,2001,2
SOUUJHP12AB018FA32,2011,0
SOODZXH12A8C13A7CC,1996,0
SOVBJGB12AB01802A5,1996,0
SOTSZWM12A6D4FC559,2007,0
SOBEGZR12AB0182008,2021,7
SOLLOSO12AB0184A7A,2004,49
SONFRWI12AC3DF99FA,2006,67
SOBAVLJ12A6D4F7F0F,2003,2
SOOWTAM12A8C14216F,2008,0
SOMBMFL12AB018641C,2010,0
SOHMDWX12A6D4F778A,1998,7
SOIQLBT12AC4686F5E,1995,0
SOFPRHS12AB0186476,2006,0
SOSOZDV12A8C1363A0,2010,23
SOHRRYN12A8C133127,2020,61
SOCDUBJ12AB018994E,2021,0
SONABHP12A8C137026,2006,11
SOGUFFP12A8C13FE41,2005,21
SOCIJMZ12AB0185989,1992,5
SODIUET12A8C144375,1964,0
SOCVJTJ12A58A80CFA,2007,0
SORTBWU12AB017CC09,1999,36
SOHXUWV12A58A7B9A5,2006,25
SOHYEJU12AC3DF9CE7,2009,0
SOMCXMF12A6D4FA0EA,2003,7
SOBCRBS12A6D4FBC7A,2005,2
SOARLQW12A6D4FAC77,2000,1
SOYWTMP12AB017B32B,2006,15
SOQTWNU12AB0186528,2004,0
SOJLUMZ12AB0186CA1,1970,5
SOAQINO12AB0185F69,2000,2
SOAXEBM12AB017E5F9,2004,4
SOGCKGR12AB0184479,2009,0
SOZHGUS12AB0183E50,2021,15
SOLXPTW12AB017D6EB,1991,8
SOODHEW12A6D4F8E96,2001,4
SOLSYJA12AB018810D,2008,29
SOGZQIX12AB018F072,2009,0
SOVEJCH12AB0187974,2005,0
SOKNWHQ12AB017CC6C,2000,13
SOITKGP12A58A75D98,2009,5
SOOYAUK12AB01889B8,1962,0
SOEXTFN12AB0188B18,2012,5
SOMVDFN12A58A7CE36,2005,23
SOHKBRH12AC9075908,2010,0
SOYSLBQ12A8C143F44,2005,15
SOJCZJK12AC468BDA7,2004,7
SOKHLQD12A58A767FA,2013,9
SOLYOES12A8C1332E6,2006,0
SOGRTDQ12A6D4FBBAA,2005,0
SORBTDC12A6D4F4F6B,1995,0
SOMWRSR12AC4688F6C,1957,0
SOPBJWH12B0B809492,2000,7
SOAWKUR12A8C1402E1,2011,0
SOLDTSJ12A58A78E1B,2020,1
SOFPEHK12A6D4F499E,2000,2
SOSYUFL12AB017D815,2009,6
SOSPPHQ12A58A7C079,2002,10
SOPGUKP12A6D4FCE37,2004,0
SOKHGCN12A8C13CFFE,1976,11
SOMVGXD12A3F1EA10C,1981,14
SOUTNFH12A6D4FC642,1971,5
SOVMULC12A670215AE,1996,45
SOLRAOA12A8C14067C,2000,1
SOKKPPQ12AB018681D,1994,2
SOGXSWA12A6D4FBC99,2007,7
SOEGLEK12A8C139CB7,2002,0
SOIDHVM12AB0183B34,1997,2
SOJFBBU12AB0185532,1998,6
SOMLZER12A8C134C00,2000,0
SOGWWAU12AB0188844,1996,8
SOEZSOC12A58A7C152,1999,2
SOYNMUG12AB017FB36,2004,1
SOTTMUI12A8C137CC2,2004,5
SOOAISV12A8C143ACA,2008,19
SONZMIX12A6D4F568C,2003,0
SOUUMMY12A8C13A529,1998,15
SOBWYCD12A8C13B45D,2010,22
SOUEUYT12A58A7DB62,2002,36
SOSOSQO12A8C13A23A,2010,9
SODSFMM12AAF3B4962,2000,14
SORIGHO12AB0184BED,2009,5
SOQSEFW12AB0189888,2006,0
SOSDZBN12AB01815C3,1975,1
SOQMKZB12A8C134A5A,1996,17
SOIKAUS12AB018AD93,1999,2
SOVXTGT12A58A78B8D,2009,32
SOHDQDZ12A6D4F86E2,2015,10
SOCZOGJ12A6701C3F3,2003,4
SOOJGRF12AB0184D20,2009,0
SOEWOEU12A8C138FB1,2004,8
SORXDPO12AB01861CB,1996,0
SOFRYEV12A8C139B76,1992,0
SOIXFAQ12A8C13F588,1995,0
SOUPAIZ12A6D4FAFD1,1997,11
SOCOKCJ12AB0180FAC,2005,6
SOJMHGU12AB01872F6,2009,0
SOHNTCE12A3F1E997C,2007,1
SOTKTCQ12AB01863FF,2008,0
SOWQNJG12A8C142B24,2000,1
SOBMXKO12A8C138F28,2000,48
SOVURQM12A58A7EA86,2007,4
SOLUUHL12AB0181698,2010,2
SOROWVN12A8C142E90,2011,1
SODPTLB12A8C13E227,1999,6
SOXVOIG12A8C13D07D,2007,12
SOODUWF12AB017A0B8,2006,0
SOFKVJV12A6D4F8F4B,1961,8
SOONZSD12AAF3B5127,2013,6
SOKWHHK12AB01895AA,1996,0
SOWZWPJ12A58A7918F,2005,8
SOKAAAY12AB0186459,2006,0
SOGRWLL12A6D4F9ECF,2010,7
SOWONAR12AB018A39C,2007,12
SOUGFKW12A8C136C62,2007,12
SOIABUP12AAF3B55F2,2020,15
SOECXXF12AB0180834,1994,1
SOFYGSX12A8C144D43,2014,0
SOHKNPJ12A81C2107E,2006,6
SOKAWOJ12AB018192A,2002,0
SOMFTLI12AB018BC0A,1989,26
SOJWGSK12A6D4F6FC4,2007,0
SOKYQQO12AB0185083,1992,2
SOHSAOT12AB018558E,1983,17
SOREMQU12AB017D2DC,2017,33
SOAVZWL12AB01815B3,2003,3
SOSQLKB12A6D4F84FE,1985,6
SOJIOBS12AB017F545,1999,2
SOALJQJ12AB0183D02,2007,0
SOCTKZS12A58A7C5E6,2003,0
SOVYUTS12AC4688BF4,2006,10
SOQDNNN12AB018414A,2009,0
SOHWXGM12AB0181210,2005,0
SOGJTUB12AB017FA85,2010,0
SOMFIFG12AB018D4AD,2022,32
SOVAGPG12AB0189963,2022,19
SOFBDMA12A8C13CCAF,2021,27
SOAMIZZ12AB0182A28,2009,2
SOJAITM12AB017F0A3,2017,44
SODEVLC12AB0181F63,1998,35
SOIHELV12AB018684B,2019,40
SOQXNZU12AB0186032,2015,0
SONDNEJ12AB0186FAC,1989,21
SONPCNG12AB0184E68,2004,42
SOAVCCW12A8C13FAD4,2007,0
SORKPVE12A81C20227,1993,22
SOVJPHX12A6D4F9D48,2006,0
SOPDDDX12A8C145BD7,2012,0
SOWALNK12AB018A5DD,2010,0
SOLZHTJ12A8C1370B8,2000,4
SOFIMNM12AB017A873,2007,16
SOWHCEB12A8AE476C4,2016,2
SOKNZJM12A8C13CC0F,1984,0
SONTOZF12A8C138296,2000,3
SOIAZQK12A6D4FAE8C,1963,5
SOSVMOH12AB018CAD1,2001,0
SOAQIWX12A8C13C9AB,2011,19
SOHWDNK12A6D4F9837,1992,49
SOHWHZJ12A58A79FA8,2007,5
SOOWVUN12AB0185435,2008,0
SOVWTKI12A58A789B6,2008,16
SOQUGNH12A6D4FBB0E,1994,2
SOEEPYY12A58A7B1C8,2003,6
SOQZCBF12AB018644D,2008,0
SOKUIMB12A6D4F8AC6,1990,9
SOOIAGM12AB01862C7,1999,5
SOGOSEE12A58A78241,1965,0
SOYYBIA12A8C13894D,2007,0
SOMLVRX12AB0189DCE,2013,14
SOXNPLV12A8C1431C3,2007,0
SOOINOI12A6D4FC8D0,2008,0
SOTZWYD12A8C1392B7,2007,2
SOVUFWU12A3F1ECA3C,2004,0
SOPRXBS12A8C1323E8,1977,0
SOWHXVQ12A8A9D59CA,1999,3
SODNKBI12A8AE48AD0,1991,12
SOPZJXE12A8C133E5D,2003,0
SONAZLA12A6D4F80EF,2006,0
SOEBFHP12AC468DA37,2019,22
SOMROYR12AB01893AD,2008,7
SONWNNQ12A58A77AD6,2010,6
SOBQCYC12AB018748A,2019,16
SOIDEZW12A6D4F9655,2013,18
SOIVWOX12CF5827585,2017,19
SOHIPSG12AC46890BE,2008,0
SOYYFNE12AB018A96D,2010,3
SONAEGX12A8C141C53,2000,0
SOHCFNL12A8C140C2E,2009,7
SOLQETH12AB0181E42,2009,18
SOASHZJ12A8C1426D8,1966,7
SOJYYHN12AB0182966,2015,7
SOJZLAJ12AB017E8A2,2002,1
SOILDRV12A8C13EB77,1994,14
SORZSCJ12A8C132446,1991,0
SOUWMIW12AB0184748,1976,5
SOJARSR12AB0184939,2018,7
SOZPMGI12AB018979F,1999,14
SOLKGAA12AB0184EF8,2009,1
SOIAEVG12A8C141B2F,2020,0
SOAJZJM12A6D4FA033,2006,0
SOCHDXC12A8C13837F,2001,8
SOZYCQM12A8C13F9AB,1993,0
SOSURIF12AB0180A1B,2016,6
SOJHKKJ12AB0182FBA,1974,0
SOOJXKD12A58A7AB3C,2006,33
SOQFUXL12A8C136D6B,1997,40
SOCAYHA12A8C13683A,1998,1
SOJRCFG12A8AE44FBA,2001,0
SOKHAME12AB017D3D4,2008,0
SOXXVKU12A8C1426B6,2010,0
SOLICYE12AB017ED96,1999,0
SODRBBP12A8C1385AF,1974,5
SOBPZPS12A6D4F6EFA,2008,1
SOKDHSI12AB0181587,1994,2
SOOKCOH12A8C13AA44,2004,0
SOSYTWT12AB0182AE4,2006,0
SOAFZZF12AB0186C77,2012,1
SOQLKYX12A8C13A7AB,1991,5
SOVSIZD12AB0184484,2018,0
SODCBAD12A8C130BA2,2002,14
SOERLWC12AB0187445,2004,33
SOZYZDZ12AB01873CA,1975,14
SOIMKZT12AB018B1DD,2010,8
SOZAWLR12A58A79324,2009,0
SOZPRLC12AB01866A7,2016,0
SOUVPPF12AB01855B1,1962,0
SOVQYSC12AB017D1C5,2009,5
SORURBV12A8C140200,1961,20
SOYMDLM12A6D4FB10B,1995,4
SOMNSHX12A58A79CD2,1992,2
SOSFUQC12AB017E17E,1988,1
SOHLHAI12A8C139204,2006,0
SOYHNSI12A8C1346E2,1998,0
SOGGTHX12A8C13595D,2000,0
SOTUBHO12A6D4F808B,1999,2
SOVHFHO12AC3DF6DC4,2016,5
SOXQXTB12AB018ADB0,2012,8
SOFMHGN12A8C136BCB,2001,1
SOQIURR12AB018E8B1,2002,9
SOSJBHK12A6D4F8092,1999,4
SODDJEB12A8AE479D8,1988,1
SOAJDNN12AB01852E5,2006,2
SODTNJI12A8C13AA3E,2020,17
SOPLSRU12AB018860D,2005,0
SOFBNZY12A67ADAE8C,1995,21
SOWESXJ12A8C136BEC,1994,39
SOHMAJU12AB0186744,2007,0
SOTZPSF12A8C13BE4F,2004,7
SONDXDP12A6D4F866C,1975,3
SOXDWAN12A8C13489B,2007,0
SOTXDYK12AAF3B4B9F,1994,0
SOHADGT12A8C13C740,2007,7
SOCJTQO12AB017F6AC,2008,20
SOCRVCC12A6D4FB91B,2014,4
SOUUQXL12A8C1339FE,1999,5
SOBBYXE12A58A772B2,2009,0
SOELHNO12A8C13F09F,2005,1
SOLBVSR12AB0183E1A,1997,27
SOGDDAA12A8C1391A9,2003,0
SOEZIKR12AB0184E1D,2009,5
SOMECMH12A8C13833C,2007,0
SOMIFOI12A6D4F6A76,2005,9
SOBSCTH12A8C138C4B,2008,0
SOGUAJP12AC468D88E,1969,9
SOLYUYS12A81C23F3A,1993,1
SOSUJKM12A67ADC18D,2007,1
SOWICJC12A6D4F918D,1979,3
SORLBRI12AB0183F0F,1992,0
SOSMPOC12AB0188E55,2018,57
SOLRNEX12AB0180BDE,2006,18
SODGOBW12AB01803D3,1997,0
SOALJEB12AC4688E08,1989,0
SOBEMGL12A6D4F9A50,2003,14
SOZUHVM12AB0186FAD,2008,0
SOMRLQO12A6D4FD322,1973,17
SOIHBIR12AB0182A6C,2000,2
SOTZGQR12A8C13718B,2003,0
SOVEWXM12AB0181FEC,2010,0
SOWBDLD12A58A80B1A,2000,0
SOBEDHR12A6D4F86C2,2020,54
SOLGLIH12A8C13E35E,1998,14
SORFIFZ12AB0189866,1995,0
SOTQUUP12A8C13F049,2007,0
SOGQKZF12A58A77342,1999,5
SOEDFCY12A58A7AAE2,1998,0
SOJEGQW12AB018954A,2000,0
SOGBYCG12A6D4F6EC3,1997,6
SOCVUYU12A67AE217D,1999,15
SOJETVL12AC4686642,1983,0
SOOOLKN12A8C134363,2010,0
SOGIUWE12A670215DC,2004,1
SOAZQKU12AB0185DF3,1990,12
SOAFEJH12A6D4F971F,2016,1
SOPQNJZ12A58A79564,2005,0
SOIWLHH12A8C13B9EE,1995,2
SOMYXTW12A8C130319,1997,47
SOBMGLG12A6D4F84D7,1975,32
SOXYFLY12AB0182A21,2008,0
SOZEHVM12AB018051E,2002,17
SOCIYKT12A6D4F8085,1988,32
SOZBXVO12AB0188824,2000,0
SOTPYPV12AC907281F,1986,1
SOFBOOL12AB0183E42,2015,5
SOBLJWG12A8C135FC8,1991,0
SOCOKFY12AB017E434,1999,0
SOYSVSH12A8C143429,2008,10
SOMBNUM12A81C215EF,1997,0
SOBZHHO12A8C134565,2001,0
SOQZNYW12A8C1411B3,2008,24
SOLFRNH12AB0181C7E,1994,0
SOIZHEV12A8C14138B,2019,40
SOEEKOU12AB0184A31,1995,3
SOHFGYR12A8C13AE07,1980,0
SOSICQR12A8C131756,1998,4
SOBBQDL12A58A7A988,2006,0
SOLDWJO12AB0180E63,2013,15
SOSTZFN12AC468E3F1,2019,20
SOQLQUB12A58A7E448,2019,16
SOILFHA12AB018A080,2002,7
SOKRZJY12AB0187E80,2003,0
SORHXWL12A6D4FB86E,2004,10
SOFHPMO12A6D4F5BC0,2005,0
SOCTWCE12A8C135B80,2022,23
SOUXQLM12AC468E21E,1995,0
SOBMWCD12AB017E764,2009,0
SOYTBPL12AB018A8C5,2009,0
SOZZPMT12A8AE47FF3,1995,1
SOTHXZR12A6D4FAA86,2002,4
SOHICSA12AAA8C6B63,1961,0
SOWPHIW12A8C13554E,2003,0
SOBCMRK12A8AE488DF,2007,29
SOBMYTL12A8C134F0E,2003,0
SOSESNX12A58A77DE9,2009,20
SOFWWBL12A58A79F8C,2010,1
SOJILXR12A8C141B4E,2014,15
SOWSGUG12AB0187CC7,2005,1
SOFFGJY12A8C138CA8,2005,1
SOEAXVC12AB018CBE1,2010,0
SONCSNW12A6D4F62D7,2007,0
SODMDHD12AB018C558,2010,1
SOLAEZZ12A58A77692,1994,0
SOUIITE12A6D4FC4EA,2009,0
SOORCRP12AC468E63A,2009,0
SOPZQPR12A8C137F34,1997,14
SOJBRNM12A8C134D10,1988,6
SOULASI12A67ADC8DC,2007,8
SOKHWZT12A58A7F198,2020,3
SODAFAC12AB0184738,2010,0
SOHKITS12AB017EE8A,2004,51
SOADYKT12AC4689269,2006,1
SOZOHUQ12AB0187790,2000,0
SOXWGTU12AC4686266,2006,0
SOQQWJM12AB01889D5,2008,50
SOWYRWH12A8C13B9E8,1990,9
SOKKDSX12AB018866A,2019,3
SOFXWLP12A58A7C7B8,1995,0
SOQDVLK12AB018B3A1,2011,70
SODUDOU12A8C139F69,1998,0
SOUVLMO12AB018CE39,2002,0
SOXEKMY12AC468ACF1,2004,4
SOLKWBH12A6D4FCF6E,2006,28
SOVRQHI12AB018A018,2007,0
SOWQYXA12AB01816D6,1964,0
SOBNTNP12AB01815AE,1999,0
SOHWZKE12A8AE477A9,1999,16
SOTTIHN12A8C1306A2,1989,0
SOMMHHW12A6D4F9932,2020,38
SOZCQBJ12A8C13E811,2002,0
SOAGRFG12AC468768A,2010,0
SOZLAER12A58A7CA05,2002,8
SOERIII12AC468C196,2008,33
SOEFKLQ12A8C140047,1992,0
SOCAOQG12A8C14464E,1987,2
SOAXGPF12A8AE46554,2015,4
SOLINYF12A8C141852,1989,21
SOSQPYX12A8C1388EA,2001,14
SOCQYLA12A58A79E8E,1973,2
SORDHXI12A8C13CAF4,2007,4
SOGLLCP12A8C141135,2002,2
SODWYEY12AC468C30F,2008,0
SOBICZZ12A6D4F82E6,1999,3
SOHNJQL12AB018CC5C,2009,0
SOUMYPM12A8C138F7E,1998,0
SOCAZDF12A58A7AF5F,1983,0
SOOIPTF12A8C139366,2004,42
SOIGKLE12AB017B7F3,2009,5
SOEZDOH12A8AE4787A,1993,16
SORUUEV12A58A7B9FA,1991,10
SOLPOGC12AB017D41F,2008,0
SOXCASM12AC468DC25,2009,0
SOUCJNL12A8C134287,2015,18
SOGCGLF12AC907171E,2010,10
SOHTGBG12A6D4F6390,2017,29
SOMGWOC12AB0184C27,2021,29
SOCDOHI12AB018AD2C,2004,0
SOFAACS12AB0183131,2008,0
SOPEGDX12AB017EA4F,1982,16
SOUHUDD12A58A7C591,1990,17
SOIANTQ12A8C13FEC4,2020,0
SOJAGFU12AB0185693,2002,23
SOFTXGJ12AB018327C,2018,29
SOODBPN12AB018C796,2016,12
SOAIJOW12A8C13C1E4,2016,19
SOSZYWZ12AB01873FE,1993,0
SOROXBU12A8C13F3D6,1999,1
SOZNYQY12AB017DB76,2002,0
SOMFZIF12AB0182B90,2000,3
SOLIBLI12AB0180FBB,1997,10
SOXPUDC12AAF3B507C,2003,17
SOISQVL12AB0181716,1993,11
SOCTHDP12A8AE47A14,2005,25
SOPKBPO12AB0184BC4,2008,0
SOWVBNI12AB017E39C,2015,71
SOVVRRU12A81C2435C,2000,32
SOXMSDY12A8C142C7E,1998,0
SOLUAUU12AB018C0E2,2007,0
SOGYYVP12A8C14495E,1983,4
SOESVCK12AB0181CCE,1971,7
SOOXEJR12A8C136C08,1999,15
SOFHVTV12AB01882C3,1983,8
SOXIGHC12AB0188CE2,2007,38
SOWSLSY12AB018A502,2010,10
SOUJKWM12AC468ACF6,2006,22
SORZYYB12A6D4FA42E,2006,10
SOODBPM12A6D4FAEA1,1971,18
SOACFRH12A8C13E183,2008,12
SOEJVCS12A8AE483B7,2007,20
SOLURBR12AC9075364,2009,0
SOXHYEH12AB0187FF4,2020,19
SOBRRKW12A8C13AE98,2003,15
SOXRBZT12AB0180256,1997,23
SOWBZMU12A8C13754C,2015,5
SOAPMKZ12A58A764B7,2003,0
SOBEBCP12AB0182AEE,2009,29
SOSJYYD12A8AE480DC,2010,0
SOYZYHE12A8C13E21F,1993,0
SOXTKVD12AB01887E0,2008,15
SOMEAHO12A8C135B5B,2003,7
SOLBXEE12A8AE45EC4,2007,24
SOCPUHV12A81C1FDC8,1988,5
SOYVFXD12A8C13A9A3,2008,8
SOIMREK12A58A792CD,2003,43
SOUCZLL12A58A819B7,2002,1
SOAGFDS12A6D4FBDB3,1993,16
SOIENMA12A6D4F9E0F,2008,0
SOUWIOA12A6D4FC245,1987,4
SOKDVOP12A8C13A3DD,2003,11
SOGWEYN12A8C137359,1994,7
SOORRKR12A8C13FF18,1967,12
SOVURUP12AB01842C4,2009,0
SONALZR12AC4688B15,2003,0
SOQXESP12AB018223C,1999,33
SOSTMYP12AB017F0BB,2021,0
SOVWDYF12A8C1351FE,1993,1
SOFEISR12A8C1421FB,2007,8
SOBGCFL12AB0185ECE,2009,0
SOPIHNL12A8C13B28D,2018,19
SOCUCXZ12A8C130EAE,1988,3
SODZWZP12A8C13AEB6,1998,12
SOBHHUS12A58A78589,2004,19
SOWCBBV12AB0182F0D,2016,0
SOALJHY12A8AE489F3,1996,1
SOQBFIA12A8C13BAA2,1969,30
SOZFAKK12A6D4F6927,2005,0
SODPUEZ12A8AE4648B,1956,23
SOWFVBM12AB0181C3B,2003,55
SOPGCGI12A8C139547,2003,27
SOXFPIX12AB018381E,2009,12
SOEIJSK12AB0183835,2004,4
SOENRNI12AB0181427,1996,19
SOOAKLZ12A58A7A100,2009,0
SOFBUDC12AB018A096,2006,2
SOOVSJA12A58A76FF9,2020,19
SOQGKIP12AB0186A5D,1976,1
SOSHXUH12AB018BB22,2006,0
SOLXDWR12A58A79689,2008,11
SOXAVMX12A6D4F7773,2001,5
SOTFJGB12A8C13A1F7,2005,4
SOLAPIZ12A58A7E3DB,2003,3
SOUCZVQ12A8C131FF0,1999,8
SOVICTQ12A8C137F0D,1998,24
SONMFRY12AB018A9EC,2009,12
SOMMJVR12A6D4F98E0,2006,54
SOQLEJT12A6D4F8BFE,2002,12
SOBFBEK12AB017FC1B,1995,30
SOAXVMJ12A8C1352E7,2001,1
SOXBSTQ12AB018A916,2009,0
SOZGENP12A6D4F78B7,2002,1
SOVDKIJ12AB017F4BA,2018,57
SOUTQDI12A67AE11FD,2006,0
SOXJGDR12AAF3B2586,2009,0
SOYFZVP12A6D4F7EE4,1998,0
SONXHGK12A8C141541,1967,0
SOAYRZU12A8C133EBD,2006,0
SOISPBI12AB0187873,2006,0
SOCWHIM12A6D4FAAA7,2004,18
SOFLEIR12A8C1392AF,2007,4
SOGTINJ12AC468DCF7,1989,1
SOQNZJI12AB018E3B8,1997,1
SODKPFP12A67AE036D,1994,0
SOPAGGN12AC468D06E,2010,7
SOPXJAC12AB01887F1,1996,7
SOKDKKP12A8C136A48,2013,0
SOXJHXF12A8AE48AC9,2022,29
SOGVEVK12AB018502B,1993,9
SODGOWI12A6D4FAF1F,1970,0
SOCWMZG12AAF3B2AE1,1992,0
SOXBLDL12A8C13ADD4,2004,0
SOVOFIU12AF72AD12F,2005,0
SOHUCCG12A8C137A17,2003,0
SOETCLM12A6D4F9B3B,2003,0
SOVQMDQ12A8C13F034,2003,0
SOATRRA12AC468DDE7,2009,13
SOTOGJK12AB0182831,2015,34
SOZOVFN12A8C13DEDD,1998,3
SOKPBZM12AB0182F28,2014,7
SOMNOPZ12A81C23100,1994,0
SOEDOSC12AC960A037,1988,0
SODORIX12AB01888E1,2010,0
SOAOQQE12AB018C71A,2022,26
SONAFPO12AB018F219,2005,0
SOGLOTH12AB0185AC8,1999,9
SOCSQIW12AB018CD18,2007,27
SOSUEIX12AB0185021,1993,12
SOITAJG12A8C132B26,2005,6
SOBYXQS12A8C13FAF6,2010,14
SOTBODD12A8C13D628,1986,19
SOQTQWP12AB0185390,2007,2
SOXIFNK12AB0186B11,1995,12
SOXGBGK12A6701FC53,1997,7
SOWJYOK12AC3DFB39F,2007,3
SOBCLQQ12A67020342,2000,24
SOZPOZE12AB0184DF0,1995,0
SOCAEQY12AB0189EED,1994,10
SOUDFLE12A58A7A140,1946,12
SOBFXXF12AB0182007,2001,13
SOHWVDQ12A6701F7F9,2005,19
SOSATLS12A6D4F71F0,1965,28
SOMANLY12A8C13AE56,1988,0
SODQZAW12AB0184A51,1994,32
SOJEDHO12A8C13DB77,2001,9
SOWRCJX12A8C139161,1997,0
SOSZUSE12AB018CEAA,1991,24
SOCUVGH12A6D4FA234,2007,1
SOCXKFS12AB018E309,2003,1
SORYAVK12A8C13A10E,1986,3
SOCUEQK12AB018963A,2006,0
SOMHCGO12AB01810C6,1958,4
SOUGCKR12A8C14402B,1995,0
SORJBYM12A8AE45A3C,2015,0
SOOHWCX12A8AE48B59,2006,71
SOMAVYY12A58A7F8F2,2007,0
SONKAVH12AB017D040,2011,2
SOHKRGU12A8C13F45E,2002,0
SOCFLRO12A6D4FA981,1995,7
SOZQTSL12A6D4FB5F6,2003,5
SODXQQY12A8C13850E,2006,0
SOZHXPN12A8C1360A0,2005,0
SOVLMTZ12AB018530D,1998,2
SOLXFEV12A58A7AE81,2006,0
SOBJUHE12A8C134796,2007,0
SOYTWDP12A8C138214,1989,10
SOTQLJE12CF58274B5,2006,6
SOGHVNS12A8C139B59,1992,0
SOXJPKH12A8C134149,2017,27
SOHVKVP12A6D4F827A,1995,21
SOBMAUD12A6D4F9181,2005,1
SOUXUOP12A8C14318F,1973,6
SOWDXXY12A8C133818,1985,13
SOIWHMK12AB017D7E0,2011,11
SOBUDOC12A6D4F8AC2,1990,12
SONNAVD12AB018838B,2009,5
SOHNGYV12A58A7A9EE,2007,0
SOXOKQF12AB018C079,2002,1
SOCIJOM12A58A7CBF8,2005,2
SOUOFSG12AB0187C82,1998,0
SOYYLQI12A58A7FADA,2005,8
SOXHXRG12AC46898A7,2012,73
SOHYVKJ12A6D4F6FAC,1968,8
SOCHVQG12A6D4FB261,2001,4
SOLQVOX12AB018BF56,2010,2
SOIFMLF12A6D4F845B,2005,11
SOZSSUG12AB0183C6E,2007,29
SOGQTJR12AC468D18E,2009,0
SOUIKBJ12A58A791A9,1975,10
SOJAWRM12AB017C17B,2002,1
SOINYEU12A6D4F834F,2003,29
SOFXCRD12A8C13457E,2007,0
SORVXDK12AC3DFA201,2002,0
SORXCLZ12A8C1345EE,1996,5
SOLZXTN12AC468E040,2005,33
SOEPYCP12AF72A77E0,2007,10
SOAXNTS12A8C142187,2013,1
SORTPAX12AB018448A,2005,0
SOPSOHL12AB0185A0C,1969,1
SOMOUFN12AC4688186,2010,0
SOJIUVL12AB01867D9,2006,6
SOAQKKK12A58A7859A,2005,20
SOHEUFA12AB017F9A0,2001,0
SORCBKI12AAF3B2DF2,1994,4
SORDRKC12AB0189339,1988,4
SODFEVS12AB018C60A,2008,0
SOPZDPO12A8C131E41,1988,16
SOSEMIH12A8C145A00,2008,0
SOWDYRS12AC3DF83E2,2009,0
SOJHFYS12A58A7BC23,2013,0
SOFKRNR12AB01861AE,2008,2
SORMBGR12A8C13B537,2013,16
SOOYYUG12A8C1440CA,2009,35
SOSAZLT12A8C13B90F,1998,5
SOOHKAI12AB0183D21,1975,0
SOVATLZ12A8C135595,2022,22
SOEWNDB12AB017CF92,2002,1
SOMKWFY12A6D4FAB0F,2005,13
SOZUTHQ12A8C13C4C9,2011,19
SODCQJH12AB017DDF6,1979,46
SOKPLZK12A8C14340D,2015,0
SOHUJJI12A67ADA394,1996,2
SOJAGYS12A58A7B904,2005,0
SOBAUYA12AB0183790,2009,0
SOYLJVH12AB0183749,2021,33
SOISVOJ12A6D4F841D,2021,16
SOIIAIE12A8C13C5FC,2010,27
SOCRDNK12AB018A09D,2007,5
SOJMRHG12AB018B633,1998,0
SOHCEBC12AB018752F,2004,0
SOVZUYU12AB0183FF1,2009,0
SOJHDDU12A8C143F70,2009,1
SOYQLYS12A8C143355,1992,14
SOMRJYH12A8C13165E,2005,0
SOYDXQB12AAA15D4F7,2009,0
SOEKAOG12AB0188100,2010,16
SOBFVUR12A8C137745,2008,1
SOFOCZO12A81C1FC28,1975,18
SOVRODR12AB0189A94,2006,0
SOHTZSS12A6D4FCAC2,2006,21
SOIMLOI12A8C1383C0,1999,12
SOEWPSQ12A8C132E05,1972,17
SOFVSBH12AB0186671,2021,18
SOMRIAD12AB018388E,1997,1
SOIYKGB12A8C1384B0,2002,0
SOCVKXU12A6D4F9A11,2005,8
SOSVXWK12AB01886ED,2009,0
SOFVVLV12A8C140061,2005,0
SOEAVHU12AC468F2E3,2010,1
SOYTQSZ12A8C13A2FD,1993,0
SOMWTKR12AAA15D94E,2009,0
SODKENB12A6D4F46AF,2001,9
SOBSIEU12AB017D5E7,2009,16
SOPHBYD12A6D4F6980,1970,15
SOUIYEY12A8C13A587,2004,9
SOTLBOG12A6D4F8AD5,1977,0
SOANYAU12AB01881B7,1999,0
SOLSEJO12AB0187C4C,2009,0
SOKFCAA12AB017EF43,2016,18
SOEISBO12AC468ABAB,2003,0
SOASIDX12AB0185463,2008,0
SOUTKII12AAF3B1D4F,2007,5
SOPQYNE12AB01818B5,1993,0
SONCCNP12AC3DF5716,2008,1
SOORIJA12A6D4F9A02,2005,23
